,V1,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.shapefile,who_coverage,GAUL_CODE,Note
1396,1396,brongahafo,dormaawest,GHA,Ghana,2016,DTP3,success,NA,NA,dormaawest,dormaawest,103.1180763,190684,
1397,1397,brongahafo,jamannorth,GHA,Ghana,2016,DTP3,success,NA,NA,jamannorth,jamannorth,89.88648198,190713,
1398,1398,brongahafo,jamansouth,GHA,Ghana,2016,DTP3,success,NA,NA,jamansouth,jamansouth,100.2560316,190556,
1399,1399,brongahafo,kintamponorth,GHA,Ghana,2016,DTP3,success,NA,NA,kintamponorth,kintamponorth,116.0399466,190613,
1400,1400,brongahafo,kintamposouth,GHA,Ghana,2016,DTP3,success,NA,NA,kintamposouth,kintamposouth,91.62710448,190560,
1401,1401,brongahafo,nkoranzanorth,GHA,Ghana,2016,DTP3,success,NA,NA,nkoranzanorth,nkoranzanorth,106.0541393,190559,
1402,1402,brongahafo,nkoranzasouth,GHA,Ghana,2016,DTP3,success,NA,NA,nkoranzasouth,nkoranzasouth,109.2234327,190610,
1403,1403,brongahafo,pru,GHA,Ghana,2016,DTP3,success,NA,NA,pru,pru,103.9961673,190619,
1404,1404,brongahafo,seneeast,GHA,Ghana,2016,DTP3,success,NA,NA,seneeast,seneeast,96.93572247,190706,
1405,1405,brongahafo,senewest,GHA,Ghana,2016,DTP3,success,NA,NA,senewest,senewest,117.216123,190707,
1406,1406,brongahafo,sunyaniwest,GHA,Ghana,2016,DTP3,success,NA,NA,sunyaniwest,sunyaniwest,118.3949086,190557,
1407,1407,brongahafo,tain,GHA,Ghana,2016,DTP3,success,NA,NA,tain,tain,104.8194611,190714,
1408,1408,brongahafo,tanonorth,GHA,Ghana,2016,DTP3,success,NA,NA,tanonorth,tanonorth,99.94872833,190561,
1409,1409,brongahafo,tanosouth,GHA,Ghana,2016,DTP3,success,NA,NA,tanosouth,tanosouth,98.12608214,190629,
1410,1410,brongahafo,techimannorth,GHA,Ghana,2016,DTP3,success,NA,NA,techimannorth,techimannorth,104.0299849,190711,
1411,1411,brongahafo,wenchi,GHA,Ghana,2016,DTP3,success,NA,NA,wenchi,wenchi,84.91658685,190628,
1412,1412,central,aburaasebukwamankese,GHA,Ghana,2016,DTP3,success,NA,NA,aburaasebukwamankese,aburaasebukwamankese,87.90619558,16595,
1413,1413,central,agonaeast,GHA,Ghana,2016,DTP3,success,NA,NA,agonaeast,agonaeast,95.5086884,190585,
1414,1414,central,agonawest,GHA,Ghana,2016,DTP3,success,NA,NA,agonawest,agonawest,100.5943514,190584,
1415,1415,central,asikumaodobenbrakwa,GHA,Ghana,2016,DTP3,success,NA,NA,asikumaodobenbrakwa,asikumaodobenbrakwa,121.7943025,16598,
1416,1416,central,assinnorth,GHA,Ghana,2016,DTP3,success,NA,NA,assinnorth,assinnorth,61.42085282,190586,
1417,1417,central,assinsouth,GHA,Ghana,2016,DTP3,success,NA,NA,assinsouth,assinsouth,92.52604285,190587,
1418,1418,central,ekumfi,GHA,Ghana,2016,DTP3,success,NA,NA,ekumfi,ekumfi,104.1844142,190648,
1419,1419,central,gomoaeast,GHA,Ghana,2016,DTP3,success,NA,NA,gomoaeast,gomoaeast,82.54466749,190589,
1420,1420,central,gomoawest,GHA,Ghana,2016,DTP3,success,NA,NA,gomoawest,gomoawest,101.5995742,190583,
1421,1421,central,mfantsiman,GHA,Ghana,2016,DTP3,success,NA,NA,mfantsiman,mfantsiman,107.7504429,190647,
1422,1422,central,upperdenkyiraeast,GHA,Ghana,2016,DTP3,success,NA,NA,upperdenkyiraeast,upperdenkyiraeast,111.9970356,190605,
1423,1423,central,upperdenkyirawest,GHA,Ghana,2016,DTP3,success,NA,NA,upperdenkyirawest,upperdenkyirawest,107.6475332,190607,
1424,1424,eastern,asuogyaman,GHA,Ghana,2016,DTP3,success,NA,NA,asuogyaman,asuogyaman,60.46858938,16609,
1425,1425,eastern,atiwa,GHA,Ghana,2016,DTP3,success,NA,NA,atiwa,atiwa,97.92469028,190601,
1426,1426,eastern,ayensuano,GHA,Ghana,2016,DTP3,success,NA,NA,ayensuano,ayensuano,125.6820862,190679,
1427,1427,eastern,birimnorth,GHA,Ghana,2016,DTP3,success,NA,NA,birimnorth,birimnorth,96.7496511,190602,
1428,1428,eastern,birimsouth,GHA,Ghana,2016,DTP3,success,NA,NA,birimsouth,birimsouth,116.0251081,190600,
1429,1429,eastern,denkyembour,GHA,Ghana,2016,DTP3,success,NA,NA,denkyembour,denkyembour,74.98232394,190674,
1430,1430,eastern,eastakim,GHA,Ghana,2016,DTP3,success,NA,NA,eastakim,eastakim,122.1453686,190680,
1431,1431,eastern,fanteakwa,GHA,Ghana,2016,DTP3,success,NA,NA,fanteakwa,fanteakwa,98.86506125,16613,
1432,1432,eastern,kwaebibirem,GHA,Ghana,2016,DTP3,success,NA,NA,kwaebibirem,kwaebibirem,84.66649107,190675,
1433,1433,eastern,kwahueast,GHA,Ghana,2016,DTP3,success,NA,NA,kwahueast,kwahueast,70.35923578,190603,
1434,1434,eastern,kwahusouth,GHA,Ghana,2016,DTP3,success,NA,NA,kwahusouth,kwahusouth,97.36705344,190597,
1435,1435,eastern,kwahuwest,GHA,Ghana,2016,DTP3,success,NA,NA,kwahuwest,kwahuwest,102.7746011,190604,
1436,1436,eastern,nsawamadoagyiri,GHA,Ghana,2016,DTP3,success,NA,NA,nsawamadoagyiri,nsawamadoagyiri,125.9552416,190672,
1437,1437,eastern,upperwestakim,GHA,Ghana,2016,DTP3,success,NA,NA,upperwestakim,upperwestakim,103.0904537,190681,
1438,1438,eastern,westakim,GHA,Ghana,2016,DTP3,success,NA,NA,westakim,westakim,105.5592568,190682,
1439,1439,eastern,yilokrobo,GHA,Ghana,2016,DTP3,success,NA,NA,yilokrobo,yilokrobo,133.1370742,16620,
1440,1440,greateraccra,adaeast,GHA,Ghana,2016,DTP3,success,NA,NA,adaeast,adaeast,80.60310548,190631,
1441,1441,greateraccra,adawest,GHA,Ghana,2016,DTP3,success,NA,NA,adawest,adawest,77.99081774,190633,
1442,1442,greateraccra,ashaiman,GHA,Ghana,2016,DTP3,success,NA,NA,ashaiman,ashaiman,96.83557014,190723,
1443,1443,greateraccra,gaeast,GHA,Ghana,2016,DTP3,success,NA,NA,gaeast,gaeast,82.43935122,190654,
1444,1444,greateraccra,gasouth,GHA,Ghana,2016,DTP3,success,NA,NA,gasouth,gasouth,91.01892733,190656,
1445,1445,greateraccra,gawest,GHA,Ghana,2016,DTP3,success,NA,NA,gawest,gawest,126.841025,190657,
1446,1446,greateraccra,kponekatamanso,GHA,Ghana,2016,DTP3,success,NA,NA,kponekatamanso,kponekatamanso,125.0646337,190724,
1447,1447,greateraccra,ladadekotopon,GHA,Ghana,2016,DTP3,success,NA,NA,ladadekotopon,ladadekotopon,99.16318851,190635,
1448,1448,greateraccra,lankwantanangmadina,GHA,Ghana,2016,DTP3,success,NA,NA,lankwantanangmadina,lankwantanangmadina,134.3563668,190653,
1449,1449,greateraccra,ledzokukukrowor,GHA,Ghana,2016,DTP3,success,NA,NA,ledzokukukrowor,ledzokukukrowor,91.65585872,190540,
1450,1450,greateraccra,ningoprampram,GHA,Ghana,2016,DTP3,success,NA,NA,ningoprampram,ningoprampram,123.5000283,190634,
1451,1451,greateraccra,shaiosudoku,GHA,Ghana,2016,DTP3,success,NA,NA,shaiosudoku,shaiosudoku,138.0442841,190632,
1452,1452,northern,bole,GHA,Ghana,2016,DTP3,success,NA,NA,bole,bole,127.8845856,190611,
1453,1453,northern,chereponi,GHA,Ghana,2016,DTP3,success,NA,NA,chereponi,chereponi,110.6961924,190541,
1454,1454,northern,eastgonja,GHA,Ghana,2016,DTP3,success,NA,NA,eastgonja,eastgonja,132.7199942,190621,
1455,1455,northern,gushiegu,GHA,Ghana,2016,DTP3,success,NA,NA,gushiegu,gushiegu,105.8963653,190625,
1456,1456,northern,karaga,GHA,Ghana,2016,DTP3,success,NA,NA,karaga,karaga,127.0938081,190620,
1457,1457,northern,kpandai,GHA,Ghana,2016,DTP3,success,NA,NA,kpandai,kpandai,112.3113607,190615,
1458,1458,northern,mamprugumoagduri,GHA,Ghana,2016,DTP3,success,NA,NA,mamprugumoagduri,mamprugumoagduri,105.4804233,190703,
1459,1459,northern,mion,GHA,Ghana,2016,DTP3,success,NA,NA,mion,mion,97.22389753,190698,
1460,1460,northern,nanumbanorth,GHA,Ghana,2016,DTP3,success,NA,NA,nanumbanorth,nanumbanorth,87.58187054,190626,
1461,1461,northern,nanumbasouth,GHA,Ghana,2016,DTP3,success,NA,NA,nanumbasouth,nanumbasouth,128.1526522,190627,
1462,1462,northern,northgonja,GHA,Ghana,2016,DTP3,success,NA,NA,northgonja,northgonja,105.1403065,190696,
1463,1463,northern,saboba,GHA,Ghana,2016,DTP3,success,NA,NA,saboba,saboba,94.29210281,190624,
1464,1464,northern,savelugunanton,GHA,Ghana,2016,DTP3,success,NA,NA,savelugunanton,savelugunanton,118.1310318,16632,
1465,1465,northern,sawlatunakalba,GHA,Ghana,2016,DTP3,success,NA,NA,sawlatunakalba,sawlatunakalba,139.320105,190549,
1466,1466,northern,tolon,GHA,Ghana,2016,DTP3,success,NA,NA,tolon,tolon,131.1246024,190700,
1467,1467,northern,westgonja,GHA,Ghana,2016,DTP3,success,NA,NA,westgonja,westgonja,88.19996184,190697,
1468,1468,northern,westmamprusi,GHA,Ghana,2016,DTP3,success,NA,NA,westmamprusi,westmamprusi,92.21602016,190702,
1469,1469,northern,zabzugu,GHA,Ghana,2016,DTP3,success,NA,NA,zabzugu,zabzugu,111.5508258,190704,
1470,1470,uppereast,bawkuwest,GHA,Ghana,2016,DTP3,success,NA,NA,bawkuwest,bawkuwest,101.8310383,16640,
1471,1471,uppereast,binduri,GHA,Ghana,2016,DTP3,success,NA,NA,binduri,binduri,87.3913148,190693,
1472,1472,uppereast,bongo,GHA,Ghana,2016,DTP3,success,NA,NA,bongo,bongo,78.51049989,16642,
1473,1473,uppereast,builsanorth,GHA,Ghana,2016,DTP3,success,NA,NA,builsanorth,builsanorth,61.95136121,190692,
1474,1474,uppereast,builsasouth,GHA,Ghana,2016,DTP3,success,NA,NA,builsasouth,builsasouth,68.37572206,190691,
1475,1475,uppereast,garutempane,GHA,Ghana,2016,DTP3,success,NA,NA,garutempane,garutempane,83.45312222,190553,
1476,1476,uppereast,nabdam,GHA,Ghana,2016,DTP3,success,NA,NA,nabdam,nabdam,80.72243114,190690,
1477,1477,uppereast,pusiga,GHA,Ghana,2016,DTP3,success,NA,NA,pusiga,pusiga,111.2740516,190694,
1478,1478,uppereast,talensi,GHA,Ghana,2016,DTP3,success,NA,NA,talensi,talensi,68.80799105,190689,
1479,1479,upperwest,jirapa,GHA,Ghana,2016,DTP3,success,NA,NA,jirapa,jirapa,59.91854039,190543,
1480,1480,upperwest,lambussiekarni,GHA,Ghana,2016,DTP3,success,NA,NA,lambussiekarni,lambussiekarni,67.32406637,190545,
1481,1481,upperwest,lawra,GHA,Ghana,2016,DTP3,success,NA,NA,lawra,lawra,56.43976912,190687,
1482,1482,upperwest,nadowlikaleo,GHA,Ghana,2016,DTP3,success,NA,NA,nadowlikaleo,nadowlikaleo,74.71431426,190685,
1483,1483,upperwest,nandom,GHA,Ghana,2016,DTP3,success,NA,NA,nandom,nandom,63.22247955,190688,
1484,1484,upperwest,sissalaeast,GHA,Ghana,2016,DTP3,success,NA,NA,sissalaeast,sissalaeast,100.8207931,190550,
1485,1485,upperwest,sissalawest,GHA,Ghana,2016,DTP3,success,NA,NA,sissalawest,sissalawest,90.67131484,190544,
1486,1486,upperwest,waeast,GHA,Ghana,2016,DTP3,success,NA,NA,waeast,waeast,59.38707661,190623,
1487,1487,upperwest,wawest,GHA,Ghana,2016,DTP3,success,NA,NA,wawest,wawest,95.25739881,190548,
1488,1488,volta,adaklu,GHA,Ghana,2016,DTP3,success,NA,NA,adaklu,adaklu,81.30102021,190662,
1489,1489,volta,agotimeziope,GHA,Ghana,2016,DTP3,success,NA,NA,agotimeziope,agotimeziope,112.9365159,190661,
1490,1490,volta,akatsinorth,GHA,Ghana,2016,DTP3,success,NA,NA,akatsinorth,akatsinorth,84.459337,190664,
1491,1491,volta,akatsisouth,GHA,Ghana,2016,DTP3,success,NA,NA,akatsisouth,akatsisouth,86.61479357,190663,
1492,1492,volta,biakoye,GHA,Ghana,2016,DTP3,success,NA,NA,biakoye,biakoye,87.27148375,190617,
1493,1493,volta,centraltongu,GHA,Ghana,2016,DTP3,success,NA,NA,centraltongu,centraltongu,89.05087606,190671,
1494,1494,volta,howest,GHA,Ghana,2016,DTP3,success,NA,NA,howest,howest,98.72928416,190667,
1495,1495,volta,jasikan,GHA,Ghana,2016,DTP3,success,NA,NA,jasikan,jasikan,94.38372412,190564,
1496,1496,volta,kadjebi,GHA,Ghana,2016,DTP3,success,NA,NA,kadjebi,kadjebi,93.98358281,16654,
1497,1497,volta,ketunorth,GHA,Ghana,2016,DTP3,success,NA,NA,ketunorth,ketunorth,76.75381077,190562,
1498,1498,volta,ketusouth,GHA,Ghana,2016,DTP3,success,NA,NA,ketusouth,ketusouth,89.55296107,190563,
1499,1499,volta,krachieast,GHA,Ghana,2016,DTP3,success,NA,NA,krachieast,krachieast,105.1805554,190565,
1500,1500,volta,krachinchumuru,GHA,Ghana,2016,DTP3,success,NA,NA,krachinchumuru,krachinchumuru,87.32904822,190660,
1501,1501,volta,krachiwest,GHA,Ghana,2016,DTP3,success,NA,NA,krachiwest,krachiwest,138.3283947,190659,
1502,1502,volta,nkwantanorth,GHA,Ghana,2016,DTP3,success,NA,NA,nkwantanorth,nkwantanorth,137.4926079,190616,
1503,1503,volta,northdayi,GHA,Ghana,2016,DTP3,success,NA,NA,northdayi,northdayi,64.67782359,190668,
1504,1504,volta,northtongu,GHA,Ghana,2016,DTP3,success,NA,NA,northtongu,northtongu,96.22482405,190670,
1505,1505,volta,southdayi,GHA,Ghana,2016,DTP3,success,NA,NA,southdayi,southdayi,89.6676692,190622,
1506,1506,volta,southtongu,GHA,Ghana,2016,DTP3,success,NA,NA,southtongu,southtongu,81.46737081,16661,
1507,1507,western,ahantawest,GHA,Ghana,2016,DTP3,success,NA,NA,ahantawest,ahantawest,103.3632033,16662,
1508,1508,western,aowin,GHA,Ghana,2016,DTP3,success,NA,NA,aowin,aowin,83.79048005,190636,
1509,1509,western,biaeast,GHA,Ghana,2016,DTP3,success,NA,NA,biaeast,biaeast,131.2750699,190638,
1510,1510,western,biawest,GHA,Ghana,2016,DTP3,success,NA,NA,biawest,biawest,106.0824486,190639,
1511,1511,western,bodi,GHA,Ghana,2016,DTP3,success,NA,NA,bodi,bodi,86.55637393,190640,
1512,1512,western,ellembelle,GHA,Ghana,2016,DTP3,success,NA,NA,ellembelle,ellembelle,93.31980016,190590,
1513,1513,western,jomoro,GHA,Ghana,2016,DTP3,success,NA,NA,jomoro,jomoro,67.22145715,16665,
1514,1514,western,juabeso,GHA,Ghana,2016,DTP3,success,NA,NA,juabeso,juabeso,119.4232967,190641,
1515,1515,western,mpohor,GHA,Ghana,2016,DTP3,success,NA,NA,mpohor,mpohor,95.39182547,190644,
1516,1516,western,nzemaeast,GHA,Ghana,2016,DTP3,success,NA,NA,nzemaeast,nzemaeast,162.855379,190592,
1517,1517,western,presteahunivalley,GHA,Ghana,2016,DTP3,success,NA,NA,presteahunivalley,presteahunivalley,103.4902062,190591,
1518,1518,western,sefwiakontombra,GHA,Ghana,2016,DTP3,success,NA,NA,sefwiakontombra,sefwiakontombra,77.55640549,190594,
1519,1519,western,sefwiwiawso,GHA,Ghana,2016,DTP3,success,NA,NA,sefwiwiawso,sefwiwiawso,89.02880282,190608,
1520,1520,western,sekonditakoradi,GHA,Ghana,2016,DTP3,success,NA,NA,sekonditakoradi,sekonditakoradi,52.79378865,190595,
1521,1521,western,shama,GHA,Ghana,2016,DTP3,success,NA,NA,shama,shama,110.4734515,190642,
1522,1522,western,suaman,GHA,Ghana,2016,DTP3,success,NA,NA,suaman,suaman,107.4589256,190637,
1523,1523,western,tarkwansuaem,GHA,Ghana,2016,DTP3,success,NA,NA,tarkwansuaem,tarkwansuaem,158.8398121,190593,
1524,1524,western,wassaamenficentral,GHA,Ghana,2016,DTP3,success,NA,NA,wassaamenficentral,wassaamenficentral,102.9748284,190646,
1525,1525,western,wassaamenfieast,GHA,Ghana,2016,DTP3,success,NA,NA,wassaamenfieast,wassaamenfieast,125.339325,190721,
1526,1526,western,wassaamenfiwest,GHA,Ghana,2016,DTP3,success,NA,NA,wassaamenfiwest,wassaamenfiwest,118.772673,190645,
1527,1527,western,wassaeast,GHA,Ghana,2016,DTP3,success,NA,NA,wassaeast,wassaeast,97.8789411,190643,
1528,1528,NA,NA,GHA,Ghana,2016,NA,fuzzy success,ashanti,ashanti,ejurasekyedumasi,ejurasekyedumase,162.9448959,16575,
1529,1529,NA,NA,GHA,Ghana,2016,NA,fuzzy success,brongahafo,brongahafo,atebubuamanten,atebubuamantin,103.1566758,190614,
1530,1530,NA,NA,GHA,Ghana,2016,NA,fuzzy success,central,central,ajumakoenyanessiam,ajumakoenyanesiam,114.787651,16597,
1531,1531,NA,NA,GHA,Ghana,2016,NA,manually match,central,central,awutusenyaeast,awutusenyaeastmunicipal,139.5480914,190652,manual add
1532,1532,NA,NA,GHA,Ghana,2016,NA,fuzzy success,central,central,efutu,effutu,104.4508003,190588,
1533,1533,NA,NA,GHA,Ghana,2016,NA,fuzzy success,central,central,komendaedinaeguafoabirem,komendaednaeguafoabirem,86.38073013,16602,
1534,1534,NA,NA,GHA,Ghana,2016,NA,fuzzy success,central,central,twifuatimokwa,twifoatimorkwa,108.9983119,190650,
1535,1535,NA,NA,GHA,Ghana,2016,NA,fuzzy success,eastern,eastern,akwapimnorth,akwapemnorth,92.71583697,16607,
1536,1536,NA,NA,GHA,Ghana,2016,NA,fuzzy success,eastern,eastern,akwapimsouth,akwapemsouth,131.2444876,190673,
1537,1537,NA,NA,GHA,Ghana,2016,NA,fuzzy success,eastern,eastern,akyemansa,akyemmansa,74.69511409,190596,
1538,1538,NA,NA,GHA,Ghana,2016,NA,fuzzy success,greateraccra,greateraccra,adentan,adenta,154.9895092,190539,
1539,1539,NA,NA,GHA,Ghana,2016,NA,manually match,greateraccra,greateraccra,tema,temametropolis,84.62374072,190722,manual add
1540,1540,NA,NA,GHA,Ghana,2016,NA,fuzzy success,northern,northern,bunkpuruguyunyuo,bunkpuruguyonyo,91.3348312,190552,
1541,1541,NA,NA,GHA,Ghana,2016,NA,fuzzy success,northern,northern,kumbungu,kumbumgu,254.7506622,190701,
1542,1542,NA,NA,GHA,Ghana,2016,NA,fuzzy success,northern,northern,sagnarigu,sagnerigu,117.049332,190726,
1543,1543,NA,NA,GHA,Ghana,2016,NA,fuzzy success,northern,northern,tamale,tatale,151.7177098,190705,
1544,1544,NA,NA,GHA,Ghana,2016,NA,fuzzy success,uppereast,uppereast,kassenanankanawest,kasenanankanawest,78.73163852,190547,
1545,1545,NA,NA,GHA,Ghana,2016,NA,manually match,upperwest,upperwest,wa,wamunicipal,163.3621297,190542,manual add
1546,1546,NA,NA,GHA,Ghana,2016,NA,manually match,volta,volta,keta,ketamunicipal,89.9522655,33108,manual add
1547,1547,ashanti,asanteakimcentral,GHA,Ghana,2016,DTP3,manually match,NA,NA,asanteakimcentral,asanteakimcentralmunicipal,80.29697907,190718,manual add
1548,1548,ashanti,asantemampong,GHA,Ghana,2016,DTP3,in WHO but not shpfile,NA,NA,asantemampong,NA,105.0679085,NA,
1549,1549,ashanti,asokoremampong,GHA,Ghana,2016,DTP3,manually match,NA,NA,asokoremampong,asokoremampongmunicipal,80.95812431,190719,manual add
1550,1550,ashanti,bekwai,GHA,Ghana,2016,DTP3,manually match,NA,NA,bekwai,bekwaimunicipal,84.72534866,190580,manual add
1551,1551,ashanti,bosomtwe,GHA,Ghana,2016,DTP3,manually match,NA,NA,bosomtwe,bosomtweatwimakwanwoma,105.4048951,190581,manual add
1552,1552,ashanti,kumasi,GHA,Ghana,2016,DTP3,manually match,NA,NA,kumasi,kma,101.7816318,190720,manual add
1553,1553,ashanti,kwabreeast,GHA,Ghana,2016,DTP3,manually match,NA,NA,kwabreeast,kwabre,112.9593613,16578,manual add
1554,1554,ashanti,obuasi,GHA,Ghana,2016,DTP3,manually match,NA,NA,obuasi,obuasimunicipal,102.4942865,190574,manual add
1555,1555,ashanti,offinso,GHA,Ghana,2016,DTP3,manually match,NA,NA,offinso,offinsomunicipal,117.9749683,190573,manual add
1556,1556,ashanti,sekyerekumawu,GHA,Ghana,2016,DTP3,manually match,NA,NA,sekyerekumawu,sekyereaframplainsnorth,89.80078095,190716,manual add
1557,1557,ashanti,sekyeresouth,GHA,Ghana,2016,DTP3,in WHO but not shpfile,NA,NA,sekyeresouth,NA,91.76511819,NA,
1558,1558,brongahafo,dormaa,GHA,Ghana,2016,DTP3,manually match,NA,NA,dormaa,dormaamunicipal,78.32847675,190683,manual add
1559,1559,brongahafo,sunyani,GHA,Ghana,2016,DTP3,manually match,NA,NA,sunyani,sunyanimunicipal,109.420194,190630,manual add
1560,1560,brongahafo,techiman,GHA,Ghana,2016,DTP3,manually match,NA,NA,techiman,techimanmunicipal,110.3818137,190710,manual add
1561,1561,central,awutusenya,GHA,Ghana,2016,DTP3,manually match,NA,NA,awutusenya,awutusenyaeastmunicipal,111.7306432,190652,manual add
1562,1562,central,capecoast,GHA,Ghana,2016,DTP3,manually match,NA,NA,capecoast,capecoastmetro,80.40680297,16601,manual add
1563,1563,central,twifuhemanglowerdenkyira,GHA,Ghana,2016,DTP3,manually match,NA,NA,twifuhemanglowerdenkyira,twifolowerdenkyira,93.90070874,190649,manual add
1564,1564,eastern,aframplainssouth,GHA,Ghana,2016,DTP3,in WHO but not shpfile,NA,NA,aframplainssouth,NA,90.99215146,NA,
1565,1565,eastern,birimcentral,GHA,Ghana,2016,DTP3,manually match,NA,NA,birimcentral,birimmunicipal,129.6343532,190598,manual add
1566,1566,eastern,kwahunorth,GHA,Ghana,2016,DTP3,manually match,NA,NA,kwahunorth,kwahuaframplainsnorth,103.0208479,190677,manual add
1567,1567,eastern,lowermanyakrobo,GHA,Ghana,2016,DTP3,manually match,NA,NA,lowermanyakrobo,lowermanya,104.6163828,190612,manual add
1568,1568,eastern,newjuaben,GHA,Ghana,2016,DTP3,manually match,NA,NA,newjuaben,newjuabenmunicipal,115.4114346,16617,manual add
1569,1569,eastern,suhum,GHA,Ghana,2016,DTP3,manually match,NA,NA,suhum,suhummunicipal,102.7685527,190678,manual add
1570,1570,eastern,uppermanyakrobo,GHA,Ghana,2016,DTP3,manually match,NA,NA,uppermanyakrobo,uppermanya,82.56903716,190599,manual add
1571,1571,greateraccra,accra,GHA,Ghana,2016,DTP3,manually match,NA,NA,accra,accrametropolis,84.94456124,190655,manual add
1572,1572,greateraccra,gacentral,GHA,Ghana,2016,DTP3,manually match,NA,NA,gacentral,gacentralmunicipal,87.3886421,190658,manual add
1573,1573,northern,centralgonja,GHA,Ghana,2016,DTP3,manually match,NA,NA,centralgonja,gonjacentral,104.7304251,190618,manual add
1574,1574,northern,eastmamprusi,GHA,Ghana,2016,DTP3,manually match,NA,NA,eastmamprusi,mamprusieast,98.38662483,190554,manual add
1575,1575,northern,tatalesangule,GHA,Ghana,2016,DTP3,manually match,NA,NA,tatalesangule,tamalenorthsubmetro,96.05535737,190725,manual add
1576,1576,northern,yendi,GHA,Ghana,2016,DTP3,manually match,NA,NA,yendi,yendimunicipal,103.8634676,190699,manual add
1577,1577,uppereast,bawku,GHA,Ghana,2016,DTP3,manually match,NA,NA,bawku,bawkumunicipal,95.96508201,190695,manual add
1578,1578,uppereast,bolgatanga,GHA,Ghana,2016,DTP3,manually match,NA,NA,bolgatanga,bolgatangamunicipal,101.8673452,190546,manual add
1579,1579,uppereast,kassenanankana,GHA,Ghana,2016,DTP3,manually match,NA,NA,kassenanankana,kasenanankanaeast,54.91293493,190551,manual add
1580,1580,upperwest,daffiamabussieissa,GHA,Ghana,2016,DTP3,manually match,NA,NA,daffiamabussieissa,daffiamabussie,72.62899973,190686,manual add
1581,1581,volta,afadjato,GHA,Ghana,2016,DTP3,manually match,NA,NA,afadjato,afadzatosouth,88.20088936,190727,manual add
1582,1582,volta,ho,GHA,Ghana,2016,DTP3,manually match,NA,NA,ho,homunicipal,50.19693734,190665,manual add
1583,1583,volta,hohoe,GHA,Ghana,2016,DTP3,manually match,NA,NA,hohoe,hohoemunicipal,94.2333877,190666,manual add
1584,1584,volta,kpando,GHA,Ghana,2016,DTP3,manually match,NA,NA,kpando,kpandomunicipal,69.70411016,190669,manual add
1585,1585,volta,nkwanta,GHA,Ghana,2016,DTP3,manually match,NA,NA,nkwanta,nkwantasouth,87.96977579,190566,manual add
1586,1586,western,bibianianhwiasobekwai,GHA,Ghana,2016,DTP3,manually match,NA,NA,bibianianhwiasobekwai,sefwibibianianhwiasobekwai,85.88875758,16664,manual add
1587,1587,ashanti,afigyasekyere,GHA,Ghana,NA,NA,in shpfile but not WHO,NA,Ashanti,NA,afigyasekyere,NA,190569,
1588,1588,ashanti,asanteakimcentralmunicipal,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,asanteakimcentralmunicipal,NA,190718,match
1589,1589,ashanti,asokoremampongmunicipal,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,asokoremampongmunicipal,NA,190719,match
1590,1590,ashanti,bekwaimunicipal,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,bekwaimunicipal,NA,190580,match
1591,1591,ashanti,bosomtweatwimakwanwoma,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,bosomtweatwimakwanwoma,NA,190581,match
1592,1592,ashanti,kwabre,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,kwabre,NA,16578,match
1593,1593,ashanti,mampongmunicipal,GHA,Ghana,NA,NA,in shpfile but not WHO,NA,Ashanti,NA,mampongmunicipal,NA,190582,
1594,1594,ashanti,obuasimunicipal,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,obuasimunicipal,NA,190574,match
1595,1595,ashanti,offinsomunicipal,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,offinsomunicipal,NA,190573,match
1596,1596,ashanti,sekyereaframplainsnorth,GHA,Ghana,NA,NA,manually match,NA,Ashanti,NA,sekyereaframplainsnorth,NA,190716,match
1597,1597,brongahafo,dormaamunicipal,GHA,Ghana,NA,NA,manually match,NA,Brong Ahafo,NA,dormaamunicipal,NA,190683,match
1598,1598,brongahafo,sunyanimunicipal,GHA,Ghana,NA,NA,manually match,NA,Brong Ahafo,NA,sunyanimunicipal,NA,190630,match
1599,1599,brongahafo,techimanmunicipal,GHA,Ghana,NA,NA,manually match,NA,Brong Ahafo,NA,techimanmunicipal,NA,190710,match
1600,1600,central,awutusenyaeastmunicipal,GHA,Ghana,NA,NA,manually match,NA,Central,NA,awutusenyaeastmunicipal,NA,190652,match
1601,1601,central,capecoastmetro,GHA,Ghana,NA,NA,manually match,NA,Central,NA,capecoastmetro,NA,16601,match
1602,1602,central,twifolowerdenkyira,GHA,Ghana,NA,NA,manually match,NA,Central,NA,twifolowerdenkyira,NA,190649,match
1603,1603,eastern,birimmunicipal,GHA,Ghana,NA,NA,manually match,NA,Eastern,NA,birimmunicipal,NA,190598,match
1604,1604,eastern,kwahuaframplainsnorth,GHA,Ghana,NA,NA,manually match,NA,Eastern,NA,kwahuaframplainsnorth,NA,190677,match
